2023-04-09 19:05:20,638 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:60470
2023-04-09 19:05:20,638 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:60470
2023-04-09 19:05:20,639 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10087e28b13000f with negotiated timeout 40000 for client /127.0.0.1:60470
2023-04-09 19:05:20,642 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10087e28b13000f type:create cxid:0x1 zxid:0x3e txntype:-1 reqpath:n/a Error Path:/workers Error:KeeperErrorCode = NodeExists for /workers
2023-04-09 19:05:20,646 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10087e28b13000f type:create cxid:0x2 zxid:0x3f txntype:-1 reqpath:n/a Error Path:/server_status Error:KeeperErrorCode = NodeExists for /server_status
2023-04-09 19:08:11,168 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b13000f, likely client has closed socket
2023-04-09 19:08:11,169 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:60470 which had sessionid 0x10087e28b13000f
2023-04-09 19:08:11,169 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b13000e, likely client has closed socket
2023-04-09 19:08:11,170 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:60454 which had sessionid 0x10087e28b13000e
2023-04-09 19:08:13,579 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b13000c, likely client has closed socket
2023-04-09 19:08:13,579 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:36062 which had sessionid 0x10087e28b13000c
2023-04-09 19:08:13,580 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b13000d, likely client has closed socket
2023-04-09 19:08:13,582 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:36064 which had sessionid 0x10087e28b13000d
2023-04-09 19:08:15,350 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b13000a, likely client has closed socket
2023-04-09 19:08:15,350 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:41626 which had sessionid 0x10087e28b13000a
2023-04-09 19:08:15,351 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b13000b, likely client has closed socket
2023-04-09 19:08:15,352 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:41634 which had sessionid 0x10087e28b13000b
2023-04-09 19:08:17,734 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130009, likely client has closed socket
2023-04-09 19:08:17,734 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:41610 which had sessionid 0x10087e28b130009
2023-04-09 19:08:17,735 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130008, likely client has closed socket
2023-04-09 19:08:17,735 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:41608 which had sessionid 0x10087e28b130008
2023-04-09 19:08:19,346 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130007, likely client has closed socket
2023-04-09 19:08:19,347 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47070 which had sessionid 0x10087e28b130007
2023-04-09 19:08:19,347 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10087e28b130006, likely client has closed socket
2023-04-09 19:08:19,349 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:47058 which had sessionid 0x10087e28b130006
2023-04-09 19:08:37,533 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:50806
2023-04-09 19:08:37,534 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:50806
2023-04-09 19:08:37,536 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10087e28b130010 with negotiated timeout 40000 for client /127.0.0.1:50806
2023-04-09 19:08:37,539 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:50810
2023-04-09 19:08:37,539 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:50810
2023-04-09 19:08:37,541 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x10087e28b130011 with negotiated timeout 40000 for client /127.0.0.1:50810
2023-04-09 19:08:37,543 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10087e28b130011 type:create cxid:0x1 zxid:0x69 txntype:-1 reqpath:n/a Error Path:/workers Error:KeeperErrorCode = NodeExists for /workers
2023-04-09 19:08:37,548 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10087e28b130011 type:create cxid:0x2 zxid:0x6a txntype:-1 reqpath:n/a Error Path:/server_status Error:KeeperErrorCode = NodeExists for /server_status
